Start Date,End Date,Group,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
12/1/2020,12/31/2020,By Month,North Carolina,All Sexes,All Ages,2508,11450,1820,1322,0,3010
1/1/2021,1/31/2021,By Month,North Carolina,All Sexes,All Ages,3698,13075,2459,2003,0,4155
2/1/2021,2/28/2021,By Month,North Carolina,All Sexes,All Ages,1692,9787,1321,926,0,2088
3/1/2021,3/31/2021,By Month,North Carolina,All Sexes,All Ages,657,9017,744,357,0,1046
4/1/2021,4/30/2021,By Month,North Carolina,All Sexes,All Ages,500,8769,659,289,0,871
5/1/2021,5/31/2021,By Month,North Carolina,All Sexes,All Ages,518,9018,685,294,0,911
6/1/2021,6/30/2021,By Month,North Carolina,All Sexes,All Ages,264,8342,536,144,0,656
7/1/2021,7/31/2021,By Month,North Carolina,All Sexes,All Ages,319,8815,562,170,0,711
8/1/2021,8/31/2021,By Month,North Carolina,All Sexes,All Ages,1640,10502,1490,1047,0,2086
9/1/2021,9/30/2021,By Month,North Carolina,All Sexes,All Ages,2653,11195,2235,1764,0,3125
10/1/2021,10/31/2021,By Month,North Carolina,All Sexes,All Ages,1618,10448,1560,1070,0,2109
11/1/2021,11/30/2021,By Month,North Carolina,All Sexes,All Ages,681,9504,941,428,0,1196
12/1/2021,12/31/2021,By Month,North Carolina,All Sexes,All Ages,999,10488,1185,616,0,1573
1/1/2022,1/31/2022,By Month,North Carolina,All Sexes,All Ages,2485,12058,1961,1450,17,3007
2/1/2022,2/28/2022,By Month,North Carolina,All Sexes,All Ages,1958,9647,1443,1074,0,2332
3/1/2022,3/31/2022,By Month,North Carolina,All Sexes,All Ages,597,8780,698,293,0,1008
4/1/2022,4/30/2022,By Month,North Carolina,All Sexes,All Ages,191,8187,472,86,13,588
5/1/2022,5/31/2022,By Month,North Carolina,All Sexes,All Ages,240,8698,497,71,0,675
6/1/2022,6/30/2022,By Month,North Carolina,All Sexes,All Ages,329,8652,574,128,0,779
7/1/2022,7/31/2022,By Month,North Carolina,All Sexes,All Ages,439,8816,589,158,0,872
8/1/2022,8/31/2022,By Month,North Carolina,All Sexes,All Ages,476,8625,622,163,0,939
9/1/2022,9/24/2022,By Month,North Carolina,All Sexes,All Ages,237,4647,287,82,0,442
1/1/2020,1/31/2020,By Month,North Dakota,All Sexes,All Ages,0,660,40,0,0,49
2/1/2020,2/29/2020,By Month,North Dakota,All Sexes,All Ages,0,636,41,0,0,45
3/1/2020,3/31/2020,By Month,North Dakota,All Sexes,All Ages,0,643,72,0,12,88
4/1/2020,4/30/2020,By Month,North Dakota,All Sexes,All Ages,26,657,67,0,0,87
5/1/2020,5/31/2020,By Month,North Dakota,All Sexes,All Ages,53,650,46,14,0,85
6/1/2020,6/30/2020,By Month,North Dakota,All Sexes,All Ages,20,598,35,0,0,49
7/1/2020,7/31/2020,By Month,North Dakota,All Sexes,All Ages,30,589,49,11,0,68
8/1/2020,8/31/2020,By Month,North Dakota,All Sexes,All Ages,42,634,63,27,0,78
9/1/2020,9/30/2020,By Month,North Dakota,All Sexes,All Ages,117,704,102,53,0,166
10/1/2020,10/31/2020,By Month,North Dakota,All Sexes,All Ages,314,997,216,172,0,358
11/1/2020,11/30/2020,By Month,North Dakota,All Sexes,All Ages,558,1135,308,273,0,595
12/1/2020,12/31/2020,By Month,North Dakota,All Sexes,All Ages,349,936,236,193,0,393
1/1/2021,1/31/2021,By Month,North Dakota,All Sexes,All Ages,97,671,89,52,0,134
2/1/2021,2/28/2021,By Month,North Dakota,All Sexes,All Ages,32,563,52,18,0,66
3/1/2021,3/31/2021,By Month,North Dakota,All Sexes,All Ages,26,642,51,12,0,65
4/1/2021,4/30/2021,By Month,North Dakota,All Sexes,All Ages,39,585,55,22,0,72
5/1/2021,5/31/2021,By Month,North Dakota,All Sexes,All Ages,35,620,62,25,0,73
6/1/2021,6/30/2021,By Month,North Dakota,All Sexes,All Ages,18,602,56,12,0,62
7/1/2021,7/31/2021,By Month,North Dakota,All Sexes,All Ages,12,604,40,0,0,46
8/1/2021,8/31/2021,By Month,North Dakota,All Sexes,All Ages,35,608,76,23,0,88
9/1/2021,9/30/2021,By Month,North Dakota,All Sexes,All Ages,89,716,98,50,0,138
10/1/2021,10/31/2021,By Month,North Dakota,All Sexes,All Ages,215,854,183,129,0,269
11/1/2021,11/30/2021,By Month,North Dakota,All Sexes,All Ages,195,805,165,118,0,242
12/1/2021,12/31/2021,By Month,North Dakota,All Sexes,All Ages,146,835,127,76,0,202
1/1/2022,1/31/2022,By Month,North Dakota,All Sexes,All Ages,133,780,118,81,12,182
2/1/2022,2/28/2022,By Month,North Dakota,All Sexes,All Ages,130,682,132,85,0,178
3/1/2022,3/31/2022,By Month,North Dakota,All Sexes,All Ages,41,636,46,20,0,68
4/1/2022,4/30/2022,By Month,North Dakota,All Sexes,All Ages,24,544,47,0,0,64
5/1/2022,5/31/2022,By Month,North Dakota,All Sexes,All Ages,20,636,51,0,0,66
6/1/2022,6/30/2022,By Month,North Dakota,All Sexes,All Ages,18,583,52,0,0,66
7/1/2022,7/31/2022,By Month,North Dakota,All Sexes,All Ages,27,562,32,13,0,46
8/1/2022,8/31/2022,By Month,North Dakota,All Sexes,All Ages,40,621,43,16,0,67
9/1/2022,9/24/2022,By Month,North Dakota,All Sexes,All Ages,13,291,23,0,0,33
1/1/2020,1/31/2020,By Month,Ohio,All Sexes,All Ages,0,11279,616,0,75,691
2/1/2020,2/29/2020,By Month,Ohio,All Sexes,All Ages,0,10367,535,0,91,626
3/1/2020,3/31/2020,By Month,Ohio,All Sexes,All Ages,98,11151,726,44,111,891
4/1/2020,4/30/2020,By Month,Ohio,All Sexes,All Ages,1063,11528,1037,458,23,1664
5/1/2020,5/31/2020,By Month,Ohio,All Sexes,All Ages,1158,11704,900,451,0,1612
6/1/2020,6/30/2020,By Month,Ohio,All Sexes,All Ages,559,10572,624,225,0,960
7/1/2020,7/31/2020,By Month,Ohio,All Sexes,All Ages,681,11258,746,285,0,1145
8/1/2020,8/31/2020,By Month,Ohio,All Sexes,All Ages,785,11450,803,352,0,1238
9/1/2020,9/30/2020,By Month,Ohio,All Sexes,All Ages,638,10901,676,275,0,1040
10/1/2020,10/31/2020,By Month,Ohio,All Sexes,All Ages,990,11899,868,418,0,1440
11/1/2020,11/30/2020,By Month,Ohio,All Sexes,All Ages,3074,13940,1836,1348,0,3563
12/1/2020,12/31/2020,By Month,Ohio,All Sexes,All Ages,6051,17897,3410,2831,0,6632
1/1/2021,1/31/2021,By Month,Ohio,All Sexes,All Ages,4187,15200,2543,2027,0,4707
2/1/2021,2/28/2021,By Month,Ohio,All Sexes,All Ages,1643,11640,1220,801,0,2063
3/1/2021,3/31/2021,By Month,Ohio,All Sexes,All Ages,779,11043,867,386,0,1262
4/1/2021,4/30/2021,By Month,Ohio,All Sexes,All Ages,672,10628,737,336,0,1075
5/1/2021,5/31/2021,By Month,Ohio,All Sexes,All Ages,548,10883,715,286,0,978
6/1/2021,6/30/2021,By Month,Ohio,All Sexes,All Ages,328,10087,554,156,0,727
7/1/2021,7/31/2021,By Month,Ohio,All Sexes,All Ages,218,10383,528,95,0,651
8/1/2021,8/31/2021,By Month,Ohio,All Sexes,All Ages,804,11402,840,426,0,1218
9/1/2021,9/30/2021,By Month,Ohio,All Sexes,All Ages,2345,12983,1903,1428,0,2820
10/1/2021,10/31/2021,By Month,Ohio,All Sexes,All Ages,2694,13753,2167,1663,0,3200
11/1/2021,11/30/2021,By Month,Ohio,All Sexes,All Ages,2241,13472,1854,1307,0,2788
12/1/2021,12/31/2021,By Month,Ohio,All Sexes,All Ages,4077,16091,3068,2442,17,4719
1/1/2022,1/31/2022,By Month,Ohio,All Sexes,All Ages,4953,16985,3351,2737,22,5584
2/1/2022,2/28/2022,By Month,Ohio,All Sexes,All Ages,2088,11958,1509,1072,10,2533
3/1/2022,3/31/2022,By Month,Ohio,All Sexes,All Ages,672,11178,741,270,10,1150
4/1/2022,4/30/2022,By Month,Ohio,All Sexes,All Ages,279,10185,526,91,0,723
5/1/2022,5/31/2022,By Month,Ohio,All Sexes,All Ages,283,10391,492,73,14,715
6/1/2022,6/30/2022,By Month,Ohio,All Sexes,All Ages,334,10134,515,111,0,744
7/1/2022,7/31/2022,By Month,Ohio,All Sexes,All Ages,445,10616,524,123,0,848
8/1/2022,8/31/2022,By Month,Ohio,All Sexes,All Ages,603,10217,560,193,0,971
9/1/2022,9/24/2022,By Month,Ohio,All Sexes,All Ages,227,3999,186,75,0,338
1/1/2020,1/31/2020,By Month,Oklahoma,All Sexes,All Ages,0,3733,319,0,26,345
2/1/2020,2/29/2020,By Month,Oklahoma,All Sexes,All Ages,0,3386,295,0,36,331
3/1/2020,3/31/2020,By Month,Oklahoma,All Sexes,All Ages,39,3614,341,14,58,422
4/1/2020,4/30/2020,By Month,Oklahoma,All Sexes,All Ages,208,3438,374,81,11,509
5/1/2020,5/31/2020,By Month,Oklahoma,All Sexes,All Ages,114,3378,273,44,0,343
6/1/2020,6/30/2020,By Month,Oklahoma,All Sexes,All Ages,72,3299,255,23,0,305
7/1/2020,7/31/2020,By Month,Oklahoma,All Sexes,All Ages,231,3651,309,97,0,444
8/1/2020,8/31/2020,By Month,Oklahoma,All Sexes,All Ages,352,3729,366,123,0,596
9/1/2020,9/30/2020,By Month,Oklahoma,All Sexes,All Ages,356,3566,379,156,0,579
10/1/2020,10/31/2020,By Month,Oklahoma,All Sexes,All Ages,605,4185,447,228,0,827
11/1/2020,11/30/2020,By Month,Oklahoma,All Sexes,All Ages,1251,4785,741,462,0,1531
12/1/2020,12/31/2020,By Month,Oklahoma,All Sexes,All Ages,2019,5662,1025,774,0,2270
1/1/2021,1/31/2021,By Month,Oklahoma,All Sexes,All Ages,1956,5550,1098,862,0,2196
2/1/2021,2/28/2021,By Month,Oklahoma,All Sexes,All Ages,800,3958,587,379,0,1009
3/1/2021,3/31/2021,By Month,Oklahoma,All Sexes,All Ages,310,3675,388,147,0,553
4/1/2021,4/30/2021,By Month,Oklahoma,All Sexes,All Ages,167,3359,295,83,0,380
5/1/2021,5/31/2021,By Month,Oklahoma,All Sexes,All Ages,126,3452,272,55,0,344
6/1/2021,6/30/2021,By Month,Oklahoma,All Sexes,All Ages,116,3429,265,57,0,328
7/1/2021,7/31/2021,By Month,Oklahoma,All Sexes,All Ages,236,3758,331,105,0,463
8/1/2021,8/31/2021,By Month,Oklahoma,All Sexes,All Ages,1066,4692,776,532,0,1312
9/1/2021,9/30/2021,By Month,Oklahoma,All Sexes,All Ages,1298,4761,877,659,0,1519
10/1/2021,10/31/2021,By Month,Oklahoma,All Sexes,All Ages,699,4222,563,345,0,918
11/1/2021,11/30/2021,By Month,Oklahoma,All Sexes,All Ages,433,3822,430,211,0,652
12/1/2021,12/31/2021,By Month,Oklahoma,All Sexes,All Ages,643,4472,657,346,15,967
1/1/2022,1/31/2022,By Month,Oklahoma,All Sexes,All Ages,1495,5589,1021,724,24,1812
2/1/2022,2/28/2022,By Month,Oklahoma,All Sexes,All Ages,1175,4369,862,633,13,1411
3/1/2022,3/31/2022,By Month,Oklahoma,All Sexes,All Ages,335,3941,399,165,16,582
4/1/2022,4/30/2022,By Month,Oklahoma,All Sexes,All Ages,121,3418,256,41,0,343
5/1/2022,5/31/2022,By Month,Oklahoma,All Sexes,All Ages,85,3463,242,26,0,306
6/1/2022,6/30/2022,By Month,Oklahoma,All Sexes,All Ages,118,3409,236,32,0,323
7/1/2022,7/31/2022,By Month,Oklahoma,All Sexes,All Ages,167,3657,243,56,0,354
8/1/2022,8/31/2022,By Month,Oklahoma,All Sexes,All Ages,233,3346,247,74,0,406
9/1/2022,9/24/2022,By Month,Oklahoma,All Sexes,All Ages,79,1478,86,12,0,153
1/1/2020,1/31/2020,By Month,Oregon,All Sexes,All Ages,0,3304,175,0,30,205
2/1/2020,2/29/2020,By Month,Oregon,All Sexes,All Ages,0,3075,149,0,19,168
3/1/2020,3/31/2020,By Month,Oregon,All Sexes,All Ages,28,3394,195,16,34,241
4/1/2020,4/30/2020,By Month,Oregon,All Sexes,All Ages,105,3271,197,36,0,269
5/1/2020,5/31/2020,By Month,Oregon,All Sexes,All Ages,59,3212,126,19,0,167
6/1/2020,6/30/2020,By Month,Oregon,All Sexes,All Ages,60,3078,130,16,0,176
7/1/2020,7/31/2020,By Month,Oregon,All Sexes,All Ages,102,3234,140,29,0,213
8/1/2020,8/31/2020,By Month,Oregon,All Sexes,All Ages,131,3369,135,50,0,216
9/1/2020,9/30/2020,By Month,Oregon,All Sexes,All Ages,86,3218,134,25,0,195
10/1/2020,10/31/2020,By Month,Oregon,All Sexes,All Ages,132,3328,138,40,0,231
11/1/2020,11/30/2020,By Month,Oregon,All Sexes,All Ages,330,3655,227,102,0,455
12/1/2020,12/31/2020,By Month,Oregon,All Sexes,All Ages,579,4100,331,196,0,715
1/1/2021,1/31/2021,By Month,Oregon,All Sexes,All Ages,452,3853,288,165,0,576
2/1/2021,2/28/2021,By Month,Oregon,All Sexes,All Ages,177,3237,182,69,0,290
3/1/2021,3/31/2021,By Month,Oregon,All Sexes,All Ages,119,3535,169,50,0,238
4/1/2021,4/30/2021,By Month,Oregon,All Sexes,All Ages,122,3343,147,48,0,221
5/1/2021,5/31/2021,By Month,Oregon,All Sexes,All Ages,215,3507,188,86,0,317
6/1/2021,6/30/2021,By Month,Oregon,All Sexes,All Ages,116,3526,149,54,0,211
7/1/2021,7/31/2021,By Month,Oregon,All Sexes,All Ages,103,3557,133,38,0,198
8/1/2021,8/31/2021,By Month,Oregon,All Sexes,All Ages,595,4055,376,276,0,695
9/1/2021,9/30/2021,By Month,Oregon,All Sexes,All Ages,928,4311,541,435,0,1035
10/1/2021,10/31/2021,By Month,Oregon,All Sexes,All Ages,638,4242,432,310,0,760
11/1/2021,11/30/2021,By Month,Oregon,All Sexes,All Ages,393,3774,312,198,0,507
12/1/2021,12/31/2021,By Month,Oregon,All Sexes,All Ages,331,4086,319,163,0,491
1/1/2022,1/31/2022,By Month,Oregon,All Sexes,All Ages,589,4384,373,249,0,714
2/1/2022,2/28/2022,By Month,Oregon,All Sexes,All Ages,612,3838,365,261,0,717
3/1/2022,3/31/2022,By Month,Oregon,All Sexes,All Ages,234,3628,187,92,0,330
4/1/2022,4/30/2022,By Month,Oregon,All Sexes,All Ages,86,3469,176,34,0,230
5/1/2022,5/31/2022,By Month,Oregon,All Sexes,All Ages,128,3542,193,49,0,274
6/1/2022,6/30/2022,By Month,Oregon,All Sexes,All Ages,146,3399,195,59,0,286
7/1/2022,7/31/2022,By Month,Oregon,All Sexes,All Ages,210,3470,172,61,0,326
8/1/2022,8/31/2022,By Month,Oregon,All Sexes,All Ages,171,3233,158,58,0,271
9/1/2022,9/24/2022,By Month,Oregon,All Sexes,All Ages,43,1261,54,0,0,88
1/1/2020,1/31/2020,By Month,Pennsylvania,All Sexes,All Ages,0,12522,747,0,77,824
2/1/2020,2/29/2020,By Month,Pennsylvania,All Sexes,All Ages,0,11462,626,0,90,716
3/1/2020,3/31/2020,By Month,Pennsylvania,All Sexes,All Ages,104,12125,817,51,133,1003
4/1/2020,4/30/2020,By Month,Pennsylvania,All Sexes,All Ages,3502,15430,2047,1321,16,4240
5/1/2020,5/31/2020,By Month,Pennsylvania,All Sexes,All Ages,2711,13857,1478,980,0,3212
6/1/2020,6/30/2020,By Month,Pennsylvania,All Sexes,All Ages,830,11221,658,237,0,1252
7/1/2020,7/31/2020,By Month,Pennsylvania,All Sexes,All Ages,499,11543,593,157,0,935
8/1/2020,8/31/2020,By Month,Pennsylvania,All Sexes,All Ages,506,11505,597,171,0,932
9/1/2020,9/30/2020,By Month,Pennsylvania,All Sexes,All Ages,418,11348,572,136,0,854
10/1/2020,10/31/2020,By Month,Pennsylvania,All Sexes,All Ages,726,12086,751,289,0,1188
11/1/2020,11/30/2020,By Month,Pennsylvania,All Sexes,All Ages,2565,14215,1619,1063,0,3125
12/1/2020,12/31/2020,By Month,Pennsylvania,All Sexes,All Ages,6546,19289,3139,2580,0,7107
1/1/2021,1/31/2021,By Month,Pennsylvania,All Sexes,All Ages,4807,17063,2717,2138,0,5390
2/1/2021,2/28/2021,By Month,Pennsylvania,All Sexes,All Ages,1936,12557,1388,920,0,2405
3/1/2021,3/31/2021,By Month,Pennsylvania,All Sexes,All Ages,1008,12128,936,481,0,1465
4/1/2021,4/30/2021,By Month,Pennsylvania,All Sexes,All Ages,1252,12002,1034,629,0,1658
5/1/2021,5/31/2021,By Month,Pennsylvania,All Sexes,All Ages,891,11913,878,479,0,1290
6/1/2021,6/30/2021,By Month,Pennsylvania,All Sexes,All Ages,341,10801,566,164,0,743
7/1/2021,7/31/2021,By Month,Pennsylvania,All Sexes,All Ages,172,11107,532,75,0,629
8/1/2021,8/31/2021,By Month,Pennsylvania,All Sexes,All Ages,595,11781,782,315,0,1062
9/1/2021,9/30/2021,By Month,Pennsylvania,All Sexes,All Ages,1373,12563,1281,747,0,1909
10/1/2021,10/31/2021,By Month,Pennsylvania,All Sexes,All Ages,2263,13942,1757,1218,0,2803
11/1/2021,11/30/2021,By Month,Pennsylvania,All Sexes,All Ages,2338,14151,1868,1303,0,2904
12/1/2021,12/31/2021,By Month,Pennsylvania,All Sexes,All Ages,3571,16228,2629,2001,28,4225
1/1/2022,1/31/2022,By Month,Pennsylvania,All Sexes,All Ages,4509,17556,2885,2224,30,5190
2/1/2022,2/28/2022,By Month,Pennsylvania,All Sexes,All Ages,1903,12634,1329,870,25,2377
3/1/2022,3/31/2022,By Month,Pennsylvania,All Sexes,All Ages,589,12026,717,260,15,1059
4/1/2022,4/30/2022,By Month,Pennsylvania,All Sexes,All Ages,295,11096,588,100,24,806
5/1/2022,5/31/2022,By Month,Pennsylvania,All Sexes,All Ages,463,11350,600,140,18,940
6/1/2022,6/30/2022,By Month,Pennsylvania,All Sexes,All Ages,482,11015,604,144,12,953
7/1/2022,7/31/2022,By Month,Pennsylvania,All Sexes,All Ages,448,11149,555,135,0,870
8/1/2022,8/31/2022,By Month,Pennsylvania,All Sexes,All Ages,532,11049,571,164,0,939
9/1/2022,9/24/2022,By Month,Pennsylvania,All Sexes,All Ages,313,6572,328,105,0,536
1/1/2020,1/31/2020,By Month,Rhode Island,All Sexes,All Ages,0,916,52,0,10,62
2/1/2020,2/29/2020,By Month,Rhode Island,All Sexes,All Ages,0,901,33,0,0,42
3/1/2020,3/31/2020,By Month,Rhode Island,All Sexes,All Ages,0,959,63,0,0,77
4/1/2020,4/30/2020,By Month,Rhode Island,All Sexes,All Ages,353,1190,185,134,0,408
5/1/2020,5/31/2020,By Month,Rhode Island,All Sexes,All Ages,469,1342,229,183,0,515
6/1/2020,6/30/2020,By Month,Rhode Island,All Sexes,All Ages,148,953,97,60,0,185
7/1/2020,7/31/2020,By Month,Rhode Island,All Sexes,All Ages,40,809,49,12,0,77
8/1/2020,8/31/2020,By Month,Rhode Island,All Sexes,All Ages,45,890,44,12,0,77
9/1/2020,9/30/2020,By Month,Rhode Island,All Sexes,All Ages,45,881,58,24,0,79
10/1/2020,10/31/2020,By Month,Rhode Island,All Sexes,All Ages,97,910,79,53,0,123
11/1/2020,11/30/2020,By Month,Rhode Island,All Sexes,All Ages,201,1029,133,93,0,241
12/1/2020,12/31/2020,By Month,Rhode Island,All Sexes,All Ages,511,1379,276,225,0,562
1/1/2021,1/31/2021,By Month,Rhode Island,All Sexes,All Ages,422,1274,232,191,0,463
2/1/2021,2/28/2021,By Month,Rhode Island,All Sexes,All Ages,188,967,108,84,0,212
3/1/2021,3/31/2021,By Month,Rhode Island,All Sexes,All Ages,84,965,55,33,0,106
4/1/2021,4/30/2021,By Month,Rhode Island,All Sexes,All Ages,54,856,50,25,0,79
5/1/2021,5/31/2021,By Month,Rhode Island,All Sexes,All Ages,39,918,52,21,0,70
6/1/2021,6/30/2021,By Month,Rhode Island,All Sexes,All Ages,19,821,41,11,0,50
7/1/2021,7/31/2021,By Month,Rhode Island,All Sexes,All Ages,0,818,28,0,0,32
8/1/2021,8/31/2021,By Month,Rhode Island,All Sexes,All Ages,38,927,60,22,0,77
9/1/2021,9/30/2021,By Month,Rhode Island,All Sexes,All Ages,63,905,84,37,0,110
10/1/2021,10/31/2021,By Month,Rhode Island,All Sexes,All Ages,53,970,85,33,0,105
11/1/2021,11/30/2021,By Month,Rhode Island,All Sexes,All Ages,72,1014,81,36,0,117
12/1/2021,12/31/2021,By Month,Rhode Island,All Sexes,All Ages,179,1196,160,113,0,228
1/1/2022,1/31/2022,By Month,Rhode Island,All Sexes,All Ages,306,1238,202,169,0,339
2/1/2022,2/28/2022,By Month,Rhode Island,All Sexes,All Ages,120,947,76,50,0,147
3/1/2022,3/31/2022,By Month,Rhode Island,All Sexes,All Ages,27,879,44,0,0,67
4/1/2022,4/30/2022,By Month,Rhode Island,All Sexes,All Ages,25,830,36,0,0,57
5/1/2022,5/31/2022,By Month,Rhode Island,All Sexes,All Ages,45,889,37,15,0,70
6/1/2022,6/30/2022,By Month,Rhode Island,All Sexes,All Ages,38,825,43,11,0,72
7/1/2022,7/31/2022,By Month,Rhode Island,All Sexes,All Ages,23,897,40,0,0,57
8/1/2022,8/31/2022,By Month,Rhode Island,All Sexes,All Ages,31,856,36,0,0,59
9/1/2022,9/24/2022,By Month,Rhode Island,All Sexes,All Ages,18,462,14,0,0,29
1/1/2020,1/31/2020,By Month,South Carolina,All Sexes,All Ages,0,4704,280,0,50,330
2/1/2020,2/29/2020,By Month,South Carolina,All Sexes,All Ages,0,4313,245,0,50,295
3/1/2020,3/31/2020,By Month,South Carolina,All Sexes,All Ages,34,4780,293,15,32,344
4/1/2020,4/30/2020,By Month,South Carolina,All Sexes,All Ages,237,4571,342,85,0,498
5/1/2020,5/31/2020,By Month,South Carolina,All Sexes,All Ages,291,4694,346,122,0,516
6/1/2020,6/30/2020,By Month,South Carolina,All Sexes,All Ages,293,4604,330,108,0,516
7/1/2020,7/31/2020,By Month,South Carolina,All Sexes,All Ages,1032,5776,680,434,0,1278
8/1/2020,8/31/2020,By Month,South Carolina,All Sexes,All Ages,1006,5620,689,453,0,1242
9/1/2020,9/30/2020,By Month,South Carolina,All Sexes,All Ages,602,5025,487,269,0,820
10/1/2020,10/31/2020,By Month,South Carolina,All Sexes,All Ages,494,5063,466,236,0,724
11/1/2020,11/30/2020,By Month,South Carolina,All Sexes,All Ages,538,5080,507,270,0,778
12/1/2020,12/31/2020,By Month,South Carolina,All Sexes,All Ages,1178,6052,833,580,0,1434
1/1/2021,1/31/2021,By Month,South Carolina,All Sexes,All Ages,2107,7198,1025,760,0,2373
2/1/2021,2/28/2021,By Month,South Carolina,All Sexes,All Ages,1066,5299,592,407,0,1251
3/1/2021,3/31/2021,By Month,South Carolina,All Sexes,All Ages,482,4929,398,197,0,684
4/1/2021,4/30/2021,By Month,South Carolina,All Sexes,All Ages,332,4692,288,110,0,512
5/1/2021,5/31/2021,By Month,South Carolina,All Sexes,All Ages,215,4685,312,100,0,428
6/1/2021,6/30/2021,By Month,South Carolina,All Sexes,All Ages,105,4458,264,49,0,320
7/1/2021,7/31/2021,By Month,South Carolina,All Sexes,All Ages,140,4721,263,47,0,357
8/1/2021,8/31/2021,By Month,South Carolina,All Sexes,All Ages,1131,5811,742,515,0,1359
9/1/2021,9/30/2021,By Month,South Carolina,All Sexes,All Ages,1999,6423,1098,869,0,2228
10/1/2021,10/31/2021,By Month,South Carolina,All Sexes,All Ages,1027,5616,688,468,0,1248
11/1/2021,11/30/2021,By Month,South Carolina,All Sexes,All Ages,425,5066,404,198,0,633
12/1/2021,12/31/2021,By Month,South Carolina,All Sexes,All Ages,468,5387,451,193,0,728
1/1/2022,1/31/2022,By Month,South Carolina,All Sexes,All Ages,1452,6721,944,660,12,1744
2/1/2022,2/28/2022,By Month,South Carolina,All Sexes,All Ages,1199,5500,817,615,0,1405
3/1/2022,3/31/2022,By Month,South Carolina,All Sexes,All Ages,301,4807,353,137,0,519
4/1/2022,4/30/2022,By Month,South Carolina,All Sexes,All Ages,93,4329,228,30,0,296
5/1/2022,5/31/2022,By Month,South Carolina,All Sexes,All Ages,117,4561,260,38,0,346
6/1/2022,6/30/2022,By Month,South Carolina,All Sexes,All Ages,157,4511,227,37,0,353
7/1/2022,7/31/2022,By Month,South Carolina,All Sexes,All Ages,225,4743,264,85,0,404
8/1/2022,8/31/2022,By Month,South Carolina,All Sexes,All Ages,273,4706,294,103,0,464
9/1/2022,9/24/2022,By Month,South Carolina,All Sexes,All Ages,123,2878,168,45,0,247
1/1/2020,1/31/2020,By Month,South Dakota,All Sexes,All Ages,0,730,60,0,0,64
2/1/2020,2/29/2020,By Month,South Dakota,All Sexes,All Ages,0,693,47,0,12,59
3/1/2020,3/31/2020,By Month,South Dakota,All Sexes,All Ages,0,744,67,0,0,75
4/1/2020,4/30/2020,By Month,South Dakota,All Sexes,All Ages,21,697,52,0,0,70
5/1/2020,5/31/2020,By Month,South Dakota,All Sexes,All Ages,44,718,63,17,0,92
6/1/2020,6/30/2020,By Month,South Dakota,All Sexes,All Ages,40,671,42,19,0,63
7/1/2020,7/31/2020,By Month,South Dakota,All Sexes,All Ages,50,740,66,26,0,90
8/1/2020,8/31/2020,By Month,South Dakota,All Sexes,All Ages,49,785,64,19,0,95
